Property_ID,City,Locality,Property_Type,BHK,Size_sqft,Year_Built,Property_Age,Furnishing_Status,Parking,Metro_Distance_km,School_Distance_km,Hospital_Distance_km,Location_Rating,Amenities_Score,Price
906,Chandigarh,Sector 22,Apartment,5,2630,2019,7,Unfurnished,1,7.6,5.0,0.9,8,6,31658562
907,Mumbai,Andheri,Apartment,3,1584,2026,0,Furnished,2,5.0,3.6,2.8,7,3,27825848
908,Pune,Wakad,Villa,4,2704,2004,22,Furnished,0,11.1,0.4,2.7,4,6,40656453
909,Bengaluru,Whitefield,Apartment,4,2660,2024,2,Furnished,0,5.5,3.3,5.9,9,1,37260858
910,Chandigarh,Sector 17,Independent House,3,1626,2004,22,Semi-Furnished,0,2.2,5.5,6.0,10,6,27636931
911,Bengaluru,Indiranagar,Independent House,3,1674,2020,6,Furnished,0,6.2,2.6,0.9,6,2,27862737
912,Pune,Wakad,Penthouse,3,1767,2001,25,Semi-Furnished,0,2.7,5.6,0.8,10,5,33843372
913,Pune,Baner,Apartment,3,1770,2010,16,Furnished,1,7.5,2.5,5.2,8,2,21665834
914,Bengaluru,Indiranagar,Builder Floor,1,572,2014,12,Furnished,3,11.9,5.6,3.8,5,6,10345358
915,Bengaluru,Indiranagar,Apartment,1,470,2026,0,Semi-Furnished,2,2.5,2.0,0.6,9,3,15142760
916,Chandigarh,Sector 35,Apartment,4,2536,2016,10,Unfurnished,1,8.5,3.0,2.5,5,5,27902766
917,Mumbai,Andheri,Apartment,3,1806,2007,19,Unfurnished,0,4.2,2.3,4.5,8,6,31634289
918,Mumbai,Bandra,Builder Floor,4,2060,2003,23,Unfurnished,2,11.7,5.5,4.3,5,6,31227350
919,Chandigarh,Sector 22,Apartment,4,1896,2025,1,Furnished,3,3.9,4.6,4.3,9,2,26087047
920,Pune,Kothrud,Villa,3,2076,1999,27,Unfurnished,1,9.7,1.7,5.4,6,6,32059265
921,Chandigarh,Sector 17,Penthouse,4,2600,2019,7,Semi-Furnished,2,5.6,3.6,4.9,8,2,45581523
922,Delhi,Dwarka,Apartment,4,1972,2003,23,Semi-Furnished,0,0.8,3.5,3.8,10,6,31859034
923,Pune,Kothrud,Independent House,4,2284,2008,18,Unfurnished,1,6.7,2.3,0.8,6,4,28615704
924,Bengaluru,Electronic City,Apartment,4,1880,2016,10,Unfurnished,3,4.4,3.0,2.4,8,5,31712569
925,Chandigarh,Sector 22,Apartment,4,2484,2001,25,Furnished,0,5.0,2.4,2.6,9,4,29626496
926,Hyderabad,Gachibowli,Independent House,4,1888,1998,28,Semi-Furnished,2,2.5,4.9,2.5,8,1,27555322
927,Delhi,Saket,Apartment,5,2440,1998,28,Furnished,2,2.7,5.4,4.7,9,4,34818238
928,Delhi,Saket,Villa,2,1232,2009,17,Semi-Furnished,1,9.2,1.7,4.3,5,1,22215797
929,Delhi,Saket,Builder Floor,1,667,2010,16,Semi-Furnished,0,4.5,1.3,5.3,7,3,12429129
930,Delhi,Dwarka,Builder Floor,5,2495,2011,15,Furnished,1,10.6,2.1,0.5,4,1,31573673
931,Chandigarh,Sector 35,Independent House,2,1064,2016,10,Furnished,1,11.0,1.1,2.2,6,6,16340742
932,Pune,Wakad,Apartment,3,1983,2018,8,Furnished,2,5.8,0.6,3.1,8,3,24980698
933,Chandigarh,Sector 35,Apartment,3,1677,2011,15,Furnished,0,4.2,1.2,4.1,8,4,23251220
934,Hyderabad,Madhapur,Builder Floor,4,1824,2021,5,Semi-Furnished,3,3.9,6.0,5.2,10,5,35139847
935,Mumbai,Andheri,Apartment,3,1389,1999,27,Unfurnished,1,1.4,5.3,3.2,10,4,26516016
936,Bengaluru,Indiranagar,Apartment,3,1830,2022,4,Unfurnished,0,11.7,0.8,1.5,5,1,22264162
937,Bengaluru,Electronic City,Apartment,4,1900,2001,25,Furnished,0,7.6,1.7,2.3,7,4,26273849
938,Pune,Baner,Apartment,1,541,2005,21,Semi-Furnished,3,9.1,4.4,0.8,7,2,8193074
939,Pune,Kothrud,Apartment,3,2007,2008,18,Semi-Furnished,0,6.5,2.2,3.4,7,3,23750933
940,Bengaluru,Whitefield,Builder Floor,3,1689,2008,18,Unfurnished,3,6.1,3.2,4.4,8,6,28913529
941,Pune,Baner,Apartment,3,2049,2022,4,Semi-Furnished,1,6.9,2.2,3.4,8,2,27709194
942,Delhi,Rohini,Apartment,2,946,2024,2,Furnished,0,3.8,4.6,3.3,9,3,18619716
943,Chandigarh,Sector 35,Apartment,4,1848,2010,16,Semi-Furnished,0,10.9,4.1,2.7,6,3,21081069
944,Mumbai,Andheri,Builder Floor,4,2408,2018,8,Semi-Furnished,3,9.7,0.3,2.5,6,4,41350263
945,Chandigarh,Sector 35,Apartment,3,2037,2010,16,Semi-Furnished,0,1.6,0.3,5.0,10,6,31927065
946,Hyderabad,Madhapur,Apartment,2,900,2013,13,Unfurnished,3,4.0,2.9,3.5,7,6,16510470
947,Pune,Wakad,Villa,5,2365,2007,19,Furnished,0,5.3,1.5,5.0,9,3,38399092
948,Bengaluru,Electronic City,Apartment,2,1286,1998,28,Furnished,0,10.2,3.9,3.7,5,1,13660868
949,Mumbai,Powai,Apartment,2,1294,2013,13,Furnished,1,10.9,0.7,2.9,4,1,14589739
950,Delhi,Saket,Apartment,3,1989,2014,12,Semi-Furnished,3,4.1,0.3,4.3,7,5,31234306
951,Mumbai,Powai,Apartment,3,1737,1999,27,Furnished,2,10.5,1.3,4.4,5,2,22890157
952,Pune,Baner,Independent House,3,2076,2023,3,Semi-Furnished,0,5.7,4.3,1.1,8,3,29747330
953,Pune,Baner,Apartment,2,1202,2012,14,Unfurnished,1,5.4,1.4,4.4,9,6,18589238
954,Mumbai,Bandra,Apartment,2,1222,2000,26,Unfurnished,2,6.7,5.6,4.9,8,5,20467881
955,Delhi,Saket,Villa,3,1929,2019,7,Furnished,0,5.6,5.5,2.4,7,6,38313961
956,Bengaluru,Electronic City,Apartment,2,1152,2003,23,Semi-Furnished,3,11.3,1.9,2.7,4,2,14480005
957,Bengaluru,Indiranagar,Builder Floor,2,1270,2006,20,Furnished,3,4.4,5.8,2.1,9,3,21058180
958,Bengaluru,Whitefield,Apartment,3,1752,2021,5,Furnished,1,8.3,1.7,2.5,5,4,24638787
959,Hyderabad,Madhapur,Apartment,2,1174,2012,14,Furnished,0,7.3,1.7,1.1,8,4,17814364
960,Chandigarh,Sector 22,Independent House,2,1392,2012,14,Unfurnished,2,6.4,0.4,4.5,6,6,21181349
961,Bengaluru,Indiranagar,Apartment,3,1641,2021,5,Furnished,3,2.5,2.0,2.8,10,1,25193067
962,Hyderabad,Madhapur,Apartment,3,1890,1998,28,Unfurnished,1,6.9,3.3,4.4,7,5,22992131
963,Hyderabad,Madhapur,Builder Floor,3,1611,2014,12,Semi-Furnished,2,9.3,2.9,4.4,5,6,23193833
964,Bengaluru,Electronic City,Apartment,3,2076,2016,10,Unfurnished,3,5.6,5.7,5.0,9,5,31927771
965,Chandigarh,Sector 17,Independent House,3,2025,2005,21,Unfurnished,2,7.9,5.3,1.8,8,1,23313756
966,Mumbai,Bandra,Apartment,2,1056,2024,2,Furnished,1,8.9,1.2,0.6,5,6,19895064
967,Bengaluru,Indiranagar,Apartment,2,1284,2009,17,Furnished,1,1.9,3.7,4.0,9,6,23841918
968,Delhi,Dwarka,Apartment,3,1470,2014,12,Furnished,3,2.7,4.4,3.8,9,1,25088539
969,Pune,Kothrud,Independent House,2,1394,2023,3,Semi-Furnished,3,1.5,1.5,3.2,10,2,24678689
970,Chandigarh,Sector 17,Apartment,3,1569,2005,21,Unfurnished,0,5.3,1.4,5.9,8,3,19134091
971,Hyderabad,Madhapur,Apartment,2,952,2025,1,Semi-Furnished,2,9.2,5.8,2.7,6,5,15784824
972,Delhi,Dwarka,Apartment,4,2508,2024,2,Semi-Furnished,3,11.0,1.5,0.5,4,4,33659062
973,Pune,Kothrud,Apartment,2,1264,1998,28,Unfurnished,3,5.1,1.0,4.7,7,6,16336023
974,Delhi,Rohini,Apartment,3,1506,2017,9,Unfurnished,2,8.4,2.4,3.5,6,3,22165801
975,Hyderabad,Gachibowli,Apartment,3,1845,2002,24,Unfurnished,1,4.3,1.6,5.1,8,2,23607144
976,Mumbai,Bandra,Builder Floor,3,1986,2011,15,Semi-Furnished,3,4.1,1.2,3.9,7,3,32739752
977,Bengaluru,Whitefield,Builder Floor,4,1940,2025,1,Semi-Furnished,1,10.0,2.0,1.6,4,5,28860134
978,Chandigarh,Sector 35,Villa,2,1032,2023,3,Furnished,2,2.2,4.8,5.3,9,2,22126387
979,Hyderabad,Kondapur,Independent House,3,1413,2020,6,Furnished,3,3.4,1.6,4.4,8,3,26387963
980,Chandigarh,Sector 35,Independent House,5,3470,2016,10,Unfurnished,2,8.2,0.7,4.4,5,4,46099330
981,Hyderabad,Gachibowli,Independent House,3,2046,2018,8,Semi-Furnished,2,7.4,4.7,0.9,8,5,32994528
982,Chandigarh,Sector 22,Builder Floor,3,1683,2022,4,Unfurnished,3,1.5,5.6,2.6,10,5,26130761
983,Bengaluru,Indiranagar,Independent House,3,1824,2015,11,Semi-Furnished,1,6.2,2.7,3.8,8,2,26317288
984,Chandigarh,Sector 22,Apartment,3,1941,2005,21,Semi-Furnished,0,5.1,1.6,4.6,8,5,24484359
985,Delhi,Dwarka,Independent House,2,1302,2009,17,Furnished,3,7.2,5.7,2.3,8,6,24858038
986,Chandigarh,Sector 35,Apartment,4,2300,2006,20,Semi-Furnished,2,0.6,2.8,5.5,9,3,28299576
987,Pune,Baner,Apartment,3,1911,2015,11,Unfurnished,0,1.5,2.1,1.8,10,1,27275006
988,Pune,Baner,Villa,3,1401,2007,19,Semi-Furnished,0,10.9,0.2,5.5,6,4,22019979
989,Pune,Kothrud,Builder Floor,2,1388,2016,10,Unfurnished,2,1.8,3.8,5.7,10,4,24102286
990,Chandigarh,Sector 22,Builder Floor,3,1692,2006,20,Unfurnished,2,3.4,5.3,1.7,8,5,23387971
991,Hyderabad,Madhapur,Apartment,3,1809,2024,2,Semi-Furnished,2,11.6,1.8,5.6,5,5,24094554
992,Bengaluru,Electronic City,Builder Floor,4,2492,2007,19,Semi-Furnished,0,4.2,0.8,4.3,9,4,34760299
993,Bengaluru,Whitefield,Builder Floor,4,2352,1998,28,Unfurnished,0,2.4,2.6,1.3,9,5,35202622
994,Mumbai,Powai,Apartment,3,1701,2003,23,Unfurnished,3,4.5,3.4,2.6,7,2,26563313
995,Pune,Baner,Apartment,4,1992,2025,1,Semi-Furnished,2,0.2,2.4,5.3,9,5,29504729
996,Delhi,Rohini,Builder Floor,2,1172,2017,9,Semi-Furnished,1,11.7,3.5,2.2,6,3,20070754
997,Pune,Wakad,Independent House,3,1644,2000,26,Furnished,3,4.3,1.5,0.8,9,1,23901184
998,Delhi,Saket,Apartment,2,1090,2015,11,Semi-Furnished,3,6.4,3.4,2.5,8,4,22280329
999,Pune,Kothrud,Independent House,3,1422,2003,23,Furnished,1,1.8,0.6,0.4,10,4,24293031
1000,Mumbai,Powai,Builder Floor,2,1156,2012,14,Semi-Furnished,0,5.3,4.8,4.1,7,5,21166455
1001,Bengaluru,Whitefield,Independent House,2,1014,2009,17,Unfurnished,3,1.6,1.7,5.6,9,4,23396433
1002,Bengaluru,Indiranagar,Apartment,3,1539,2013,13,Semi-Furnished,0,2.9,2.1,3.3,10,5,28416424
1003,Delhi,Dwarka,Apartment,2,1354,2023,3,Furnished,3,4.9,0.6,0.5,7,5,25197160
1004,Chandigarh,Sector 17,Builder Floor,3,1815,1998,28,Semi-Furnished,2,0.5,3.6,2.2,10,4,26902191
1005,Hyderabad,Gachibowli,Apartment,3,1701,2018,8,Furnished,0,7.1,4.1,3.0,7,6,22476560
1006,Chandigarh,Sector 17,Penthouse,2,1152,2018,8,Unfurnished,2,3.7,3.9,5.6,8,4,24723204
1007,Delhi,Saket,Independent House,3,1416,2001,25,Furnished,1,9.2,0.5,1.2,5,6,21971025
1008,Chandigarh,Sector 22,Apartment,1,691,1999,27,Unfurnished,0,9.7,3.5,2.2,7,4,8682919
1009,Pune,Wakad,Apartment,3,1878,2022,4,Furnished,3,4.2,2.1,1.5,8,1,25348252
1010,Hyderabad,Gachibowli,Builder Floor,2,912,2000,26,Unfurnished,3,10.7,4.3,0.7,5,4,11663569
1011,Hyderabad,Madhapur,Apartment,4,2340,2010,16,Semi-Furnished,1,0.6,3.5,5.6,10,5,34275026
1012,Chandigarh,Sector 35,Independent House,2,1020,2016,10,Furnished,3,7.5,2.3,1.1,7,6,18415600
1013,Pune,Wakad,Apartment,3,2091,2002,24,Unfurnished,0,3.0,5.4,4.8,9,4,26353136
1014,Chandigarh,Sector 17,Apartment,2,1388,2011,15,Furnished,3,6.2,3.1,4.8,6,3,16563886
1015,Bengaluru,Electronic City,Apartment,3,1476,2004,22,Semi-Furnished,1,1.0,4.0,1.9,10,3,24545297
1016,Chandigarh,Sector 17,Independent House,3,1686,2013,13,Furnished,1,4.5,5.8,1.0,9,3,24433095
1017,Delhi,Dwarka,Apartment,4,2600,2000,26,Unfurnished,1,2.8,5.2,0.8,8,2,38265914
1018,Hyderabad,Kondapur,Villa,1,512,2010,16,Furnished,3,3.5,1.3,5.5,8,1,13269366
1019,Mumbai,Powai,Apartment,2,1164,2022,4,Unfurnished,3,8.4,4.9,5.8,5,2,18937528
1020,Hyderabad,Kondapur,Independent House,1,600,2000,26,Furnished,2,4.2,2.4,1.8,9,6,15404801
1021,Bengaluru,Indiranagar,Apartment,4,2612,2023,3,Furnished,0,9.2,3.8,5.9,7,5,34243649
1022,Hyderabad,Madhapur,Villa,3,1569,2002,24,Semi-Furnished,0,11.6,4.2,3.1,5,6,25718683
1023,Pune,Baner,Builder Floor,3,1644,2018,8,Semi-Furnished,0,11.0,2.1,0.3,4,1,17392764
1024,Chandigarh,Sector 22,Builder Floor,1,474,2021,5,Semi-Furnished,3,7.2,1.6,4.1,8,5,12935422
1025,Chandigarh,Sector 22,Apartment,4,2436,2000,26,Semi-Furnished,0,7.9,1.1,1.3,7,6,29023915
1026,Delhi,Rohini,Apartment,2,1310,2011,15,Furnished,3,7.9,3.6,2.9,7,6,23864939
1027,Delhi,Saket,Apartment,3,1875,2012,14,Semi-Furnished,3,4.7,2.5,5.8,9,3,29531807
1028,Hyderabad,Madhapur,Apartment,3,1704,2013,13,Unfurnished,0,11.9,0.8,3.4,6,3,20311071
1029,Bengaluru,Electronic City,Apartment,3,1602,2010,16,Furnished,0,5.5,5.6,2.2,9,2,25859903
1030,Chandigarh,Sector 22,Builder Floor,2,1176,2019,7,Furnished,2,8.1,5.7,2.9,7,4,15870213
1031,Hyderabad,Kondapur,Apartment,1,551,2007,19,Furnished,1,1.1,4.1,3.2,10,4,14118020
1032,Pune,Kothrud,Apartment,5,2520,2005,21,Unfurnished,3,4.5,2.9,1.6,7,3,30807699
1033,Mumbai,Andheri,Apartment,3,1356,2002,24,Furnished,2,11.9,5.5,5.4,5,3,17546207
1034,Mumbai,Andheri,Builder Floor,2,1250,2015,11,Unfurnished,3,8.5,0.5,0.7,6,5,23074818
1035,Delhi,Saket,Independent House,4,2412,2005,21,Unfurnished,0,4.7,2.9,2.0,7,3,39001898
1036,Bengaluru,Indiranagar,Apartment,2,1346,2007,19,Semi-Furnished,0,9.8,4.1,1.1,7,5,18975091
1037,Hyderabad,Madhapur,Villa,2,1272,1998,28,Unfurnished,3,7.7,1.0,4.1,6,1,20517127
1038,Bengaluru,Indiranagar,Apartment,3,2019,2023,3,Unfurnished,0,1.7,5.9,4.0,10,4,33422432
1039,Hyderabad,Gachibowli,Apartment,3,2091,2014,12,Semi-Furnished,0,8.7,1.6,5.7,5,3,22636395
1040,Bengaluru,Indiranagar,Villa,3,1695,2010,16,Semi-Furnished,0,8.0,5.2,4.4,6,2,32980709
1041,Mumbai,Powai,Builder Floor,2,928,2003,23,Unfurnished,1,1.1,1.9,3.6,10,3,21732048
1042,Bengaluru,Electronic City,Apartment,2,1116,2001,25,Furnished,0,9.7,5.2,2.4,6,2,13022714
1043,Chandigarh,Sector 22,Apartment,4,2032,2022,4,Unfurnished,0,5.6,3.4,2.2,8,5,26852184
1044,Hyderabad,Gachibowli,Apartment,2,964,2017,9,Semi-Furnished,2,8.6,0.7,5.9,5,4,14939176
1045,Pune,Baner,Builder Floor,1,510,2000,26,Semi-Furnished,0,0.6,5.6,1.4,10,5,12940782
1046,Chandigarh,Sector 22,Villa,1,579,2021,5,Semi-Furnished,1,2.3,1.5,4.7,8,1,13219007
1047,Mumbai,Powai,Apartment,2,1244,2001,25,Furnished,2,10.5,0.6,2.4,4,4,17954275
1048,Chandigarh,Sector 35,Apartment,4,2036,2019,7,Semi-Furnished,1,11.0,4.4,2.7,5,1,21847388
1049,Pune,Kothrud,Apartment,3,1524,2006,20,Semi-Furnished,0,1.2,1.0,2.3,9,2,24684837
1050,Bengaluru,Electronic City,Builder Floor,2,1310,2011,15,Furnished,1,3.1,4.2,2.6,8,4,22943273
1051,Chandigarh,Sector 35,Villa,2,988,2019,7,Semi-Furnished,2,2.7,3.3,4.4,8,1,20391620
1052,Chandigarh,Sector 22,Apartment,2,1270,2022,4,Unfurnished,0,7.8,1.0,1.4,6,5,20173594
1053,Hyderabad,Kondapur,Penthouse,5,2720,2009,17,Furnished,0,11.5,0.7,4.8,4,5,47881768
1054,Pune,Kothrud,Penthouse,2,1176,2022,4,Furnished,3,6.5,5.4,1.0,8,4,25551044
1055,Chandigarh,Sector 17,Apartment,3,1974,2018,8,Semi-Furnished,2,6.6,4.9,1.6,8,1,24854301
1056,Mumbai,Andheri,Apartment,2,1012,2002,24,Unfurnished,1,9.6,5.8,4.1,5,6,16048167
1057,Hyderabad,Madhapur,Penthouse,1,537,2017,9,Unfurnished,2,2.2,1.8,3.8,8,3,15582948
1058,Delhi,Saket,Apartment,3,1836,2014,12,Unfurnished,2,5.7,2.0,2.1,9,5,29573097
1059,Delhi,Dwarka,Apartment,2,1092,2016,10,Furnished,1,7.3,3.1,0.7,6,3,17970242
1060,Chandigarh,Sector 22,Apartment,2,960,2026,0,Unfurnished,1,2.8,1.1,5.5,8,5,15494568
1061,Mumbai,Andheri,Apartment,2,1282,2000,26,Unfurnished,1,10.7,2.1,4.5,6,6,18308243
1062,Pune,Kothrud,Builder Floor,1,465,2012,14,Semi-Furnished,3,9.2,3.9,5.7,5,6,9367586
1063,Hyderabad,Kondapur,Apartment,2,1262,2016,10,Furnished,2,11.2,0.2,3.3,6,4,16759370
1064,Chandigarh,Sector 22,Independent House,4,2448,2002,24,Furnished,1,0.9,5.4,4.3,10,5,31946916
1065,Pune,Baner,Independent House,3,1380,1998,28,Unfurnished,3,0.7,5.8,1.5,10,3,25957678
1066,Delhi,Dwarka,Apartment,2,1280,2012,14,Semi-Furnished,0,5.1,1.3,2.6,7,4,19788485
1067,Chandigarh,Sector 17,Villa,2,1130,1999,27,Unfurnished,2,5.2,5.3,5.5,9,6,20960924
1068,Delhi,Rohini,Independent House,4,1812,2017,9,Furnished,1,8.8,1.4,5.2,5,3,28442611
1069,Hyderabad,Madhapur,Apartment,2,1374,2005,21,Unfurnished,3,8.0,5.5,1.9,7,6,19479947
1070,Bengaluru,Whitefield,Independent House,4,2448,2024,2,Furnished,1,9.2,2.1,1.7,6,1,36148732
1071,Bengaluru,Indiranagar,Apartment,3,2034,2003,23,Semi-Furnished,3,2.5,2.2,5.8,8,6,31593780
1072,Chandigarh,Sector 22,Apartment,3,1527,2019,7,Semi-Furnished,2,6.7,4.7,1.6,8,6,23443049
1073,Bengaluru,Electronic City,Independent House,3,1689,2010,16,Furnished,1,0.5,5.5,0.2,9,1,29309804
1074,Pune,Wakad,Apartment,2,924,2003,23,Unfurnished,2,2.1,1.7,2.2,10,6,18943939
1075,Delhi,Rohini,Apartment,2,1338,2024,2,Furnished,1,3.2,1.5,4.5,8,3,21134276
1076,Chandigarh,Sector 22,Builder Floor,5,3175,2023,3,Furnished,2,3.8,0.4,5.4,10,4,43226272
1077,Delhi,Saket,Penthouse,3,1374,1999,27,Furnished,1,4.1,5.9,5.5,7,1,28012094
1078,Pune,Baner,Apartment,3,2058,2004,22,Furnished,0,1.7,5.1,3.3,10,1,23416978
1079,Chandigarh,Sector 17,Apartment,2,1306,2002,24,Semi-Furnished,0,4.2,3.8,1.7,9,2,18811631
1080,Bengaluru,Indiranagar,Villa,2,1342,2002,24,Furnished,1,10.9,3.5,3.7,6,6,23267457
1081,Mumbai,Bandra,Builder Floor,3,1908,2009,17,Furnished,2,8.2,2.1,2.7,6,6,31446603
1082,Mumbai,Bandra,Villa,3,1965,1999,27,Unfurnished,1,7.9,5.0,4.1,6,6,37871697
1083,Bengaluru,Electronic City,Villa,3,1473,2008,18,Unfurnished,0,6.8,3.5,3.5,8,4,28916781
1084,Bengaluru,Indiranagar,Builder Floor,3,1563,2004,22,Furnished,0,2.5,0.6,1.5,8,6,27467987
1085,Mumbai,Andheri,Apartment,4,2684,2022,4,Furnished,0,0.9,0.4,1.4,10,1,42078247
1086,Pune,Baner,Apartment,2,976,2007,19,Unfurnished,1,10.9,0.4,1.5,6,3,12650412
1087,Bengaluru,Whitefield,Apartment,3,1551,2019,7,Unfurnished,3,2.3,5.9,3.4,10,5,29613961
1088,Pune,Wakad,Apartment,2,1158,2006,20,Semi-Furnished,3,6.3,3.3,2.0,8,5,19579231
1089,Chandigarh,Sector 17,Builder Floor,2,966,2012,14,Unfurnished,1,8.7,4.3,2.5,6,4,13049149
1090,Hyderabad,Kondapur,Apartment,3,1443,2011,15,Furnished,3,1.9,5.8,4.7,9,4,24804818
1091,Hyderabad,Kondapur,Builder Floor,3,1503,2007,19,Semi-Furnished,0,3.8,1.7,4.7,9,2,24825144
1092,Pune,Kothrud,Apartment,2,1298,2003,23,Unfurnished,0,7.4,1.2,3.1,7,5,18329252
1093,Pune,Kothrud,Penthouse,3,1467,2025,1,Unfurnished,2,3.2,2.5,4.3,10,3,35325811
1094,Delhi,Dwarka,Apartment,2,962,2010,16,Semi-Furnished,0,1.4,5.8,3.5,10,2,19766675
1095,Mumbai,Andheri,Builder Floor,2,1294,2004,22,Furnished,2,3.4,2.1,1.7,10,5,30084969
1096,Bengaluru,Electronic City,Builder Floor,3,1488,2014,12,Semi-Furnished,3,11.0,5.3,3.4,6,1,23676067
1097,Pune,Kothrud,Independent House,3,1431,2004,22,Unfurnished,3,5.3,1.2,5.4,9,4,22768334
1098,Hyderabad,Gachibowli,Apartment,3,1557,1998,28,Unfurnished,3,3.8,2.5,3.9,9,1,22690242
1099,Delhi,Dwarka,Builder Floor,3,1956,2014,12,Semi-Furnished,2,1.8,4.4,3.5,10,1,34204660
1100,Pune,Wakad,Penthouse,3,2094,1999,27,Semi-Furnished,2,5.8,2.1,5.9,7,4,38381387
1101,Delhi,Saket,Independent House,4,1944,2003,23,Unfurnished,1,3.2,2.6,3.4,9,1,33263546
1102,Bengaluru,Indiranagar,Apartment,1,573,2019,7,Semi-Furnished,3,6.0,0.3,0.5,8,3,15062005
1103,Bengaluru,Indiranagar,Apartment,4,2348,2006,20,Semi-Furnished,1,7.4,1.1,4.0,6,5,33911611
1104,Mumbai,Andheri,Builder Floor,2,1112,2023,3,Semi-Furnished,2,5.4,0.6,2.9,7,2,22338041
1105,Mumbai,Powai,Apartment,2,1130,2025,1,Unfurnished,1,11.1,5.9,2.1,6,5,19922319
1106,Mumbai,Andheri,Independent House,2,924,2001,25,Unfurnished,2,2.6,2.5,2.3,8,2,20488953
1107,Chandigarh,Sector 17,Apartment,2,1264,2014,12,Unfurnished,1,6.6,3.9,1.6,7,1,15971963
1108,Delhi,Saket,Independent House,2,1036,2011,15,Semi-Furnished,1,2.2,0.5,0.7,8,2,22043011
1109,Pune,Wakad,Apartment,3,2031,2022,4,Furnished,2,9.6,3.4,3.6,7,1,25638517
1110,Bengaluru,Whitefield,Apartment,3,1665,2008,18,Semi-Furnished,0,11.9,1.2,0.7,5,6,24766840
1111,Hyderabad,Kondapur,Independent House,4,2256,2008,18,Unfurnished,2,0.7,4.2,2.3,10,3,37913703
1112,Mumbai,Bandra,Apartment,4,2280,2005,21,Unfurnished,3,3.1,1.5,5.3,8,1,36273480
1113,Chandigarh,Sector 22,Apartment,1,557,2025,1,Furnished,2,2.8,0.5,0.3,10,5,17012303
1114,Chandigarh,Sector 17,Penthouse,2,1396,2010,16,Semi-Furnished,1,7.3,1.6,4.5,7,4,24884227
1115,Hyderabad,Gachibowli,Builder Floor,4,2168,2022,4,Unfurnished,1,7.4,5.3,1.3,8,2,30445176
1116,Delhi,Rohini,Apartment,2,1054,2012,14,Furnished,3,8.4,2.7,3.2,7,4,17353360
1117,Bengaluru,Indiranagar,Independent House,4,2724,2025,1,Furnished,1,4.8,2.4,1.4,8,6,43418971
1118,Chandigarh,Sector 17,Apartment,4,2636,2016,10,Semi-Furnished,2,2.8,2.4,2.5,8,4,34618307
1119,Hyderabad,Madhapur,Builder Floor,2,1272,2024,2,Furnished,3,4.9,3.4,5.6,8,3,21328619
1120,Pune,Baner,Builder Floor,4,1956,2022,4,Semi-Furnished,2,1.4,1.3,2.4,10,4,33286994
1121,Chandigarh,Sector 35,Apartment,2,972,2006,20,Unfurnished,1,8.1,4.1,5.1,7,4,12602742
1122,Bengaluru,Indiranagar,Apartment,2,1030,2018,8,Semi-Furnished,1,0.8,0.4,4.8,9,4,23187757
1123,Chandigarh,Sector 35,Independent House,2,1358,2019,7,Semi-Furnished,3,9.0,3.5,3.3,7,6,21913941
1124,Delhi,Rohini,Penthouse,2,1244,2001,25,Unfurnished,0,6.6,1.5,2.0,6,3,28832790
1125,Pune,Baner,Penthouse,4,2160,2004,22,Unfurnished,0,3.8,4.6,2.2,9,5,43773943
1126,Hyderabad,Kondapur,Apartment,2,924,2000,26,Semi-Furnished,0,11.4,5.8,5.6,4,4,9005599
1127,Delhi,Dwarka,Apartment,4,2756,2000,26,Furnished,1,8.6,5.9,0.5,7,2,34797025
1128,Delhi,Dwarka,Apartment,5,3260,2013,13,Unfurnished,1,7.3,3.0,4.3,8,2,45030829
1129,Bengaluru,Whitefield,Apartment,2,1050,2025,1,Furnished,0,3.7,5.3,2.9,8,2,19797024
1130,Pune,Wakad,Apartment,4,2664,2019,7,Furnished,1,9.2,2.1,6.0,7,1,31326940
1131,Bengaluru,Electronic City,Apartment,3,2001,2017,9,Unfurnished,1,1.5,5.1,2.0,9,6,31065646
1132,Mumbai,Powai,Apartment,2,984,2001,25,Furnished,3,4.2,1.3,5.3,8,2,18955283
1133,Delhi,Rohini,Builder Floor,3,2028,2024,2,Unfurnished,0,1.6,1.0,0.9,10,3,35590975
1134,Hyderabad,Madhapur,Independent House,4,2236,2002,24,Furnished,2,5.0,2.4,1.7,7,4,33137619
1135,Bengaluru,Electronic City,Independent House,4,2500,2000,26,Semi-Furnished,0,5.0,1.3,1.6,9,6,39594277
1136,Hyderabad,Madhapur,Apartment,3,1575,2011,15,Unfurnished,3,7.0,6.0,2.5,7,3,22117332
1137,Delhi,Rohini,Penthouse,2,1146,2016,10,Unfurnished,3,7.7,5.1,1.4,6,4,26824521
1138,Hyderabad,Kondapur,Apartment,1,532,2000,26,Semi-Furnished,0,1.7,0.9,1.3,10,6,14510649
1139,Mumbai,Bandra,Builder Floor,2,1356,2026,0,Semi-Furnished,1,8.0,1.5,4.9,6,4,23971555
1140,Mumbai,Bandra,Apartment,3,1962,2015,11,Unfurnished,3,0.8,3.9,0.7,10,2,34611930
1141,Hyderabad,Madhapur,Villa,4,2708,2014,12,Semi-Furnished,2,6.1,0.9,5.1,8,6,46636663
1142,Hyderabad,Kondapur,Builder Floor,3,1746,2021,5,Unfurnished,1,2.8,2.9,0.5,8,3,26782432
